centro;anyy;mes;dia;id_cliente;tipo;c_postal;base_fra;pIva;total_fra;portes
BCN;2021;9;3;611;7;'08003';1326;21;1604.46;0
BCN;2021;10;18;2478;5;'08002';1445;21;1748.45;28
BCN;2020;5;11;160;4;'08003';231;21;279.51;92
BCN;2020;6;11;1780;1;'08001';837;21;1012.77;6
BCN;2020;8;12;1516;1;'08050';264;21;319.44;67
BCN;2021;3;11;466;10;'08050';383;21;463.43;6
BCN;2021;3;16;2321;9;'08002';526;21;636.46;83
BCN;2021;5;25;757;7;'08002';54;21;65.34;95
BCN;2021;2;10;1783;5;'08003';1000;21;1210.0;8
BCN;2021;7;22;1728;4;'08002';1957;21;2367.9700000000003;60
BCN;2020;1;9;736;3;'08003';209;21;252.89;92
BCN;2020;4;6;1528;3;'08002';2412;21;2918.52;52
BCN;2020;3;29;1604;3;'08050';1302;21;1575.42;88
BCN;2020;12;24;1132;3;'08050';2080;21;2516.8;100
BCN;2020;5;7;545;5;'08002';335;21;405.35;81
BCN;2021;11;22;2495;10;'08001';1090;21;1318.9;15
BCN;2020;7;29;2117;5;'08003';149;21;180.29;100
BCN;2020;5;17;1667;7;'08001';1990;21;2407.9;7
BCN;2021;9;14;1990;10;'08003';2420;21;2928.2;58
BCN;2020;2;27;2224;8;'08002';1648;21;1994.08;58
BCN;2020;9;30;1055;9;'08001';916;21;1108.3600000000001;19
BCN;2020;1;5;208;10;'08001';985;21;1191.85;24
BCN;2020;11;17;1061;5;'08001';1738;21;2102.98;50
BCN;2020;6;13;148;7;'08001';420;21;508.2;27
BCN;2020;2;27;2299;8;'08050';2039;21;2467.19;63
BCN;2020;12;26;1805;7;'08050';594;21;718.74;68
BCN;2020;6;23;1266;9;'08002';2334;21;2824.14;49
BCN;2020;6;22;333;4;'08002';2142;21;2591.82;45
BCN;2021;3;12;1035;6;'08050';892;21;1079.32;41
BCN;2021;10;11;1748;6;'08050';272;21;329.12;33
BCN;2020;12;4;1904;9;'08001';312;21;377.52;95
BCN;2020;4;10;2008;5;'08050';2214;21;2678.94;62
BCN;2021;6;15;2087;3;'08001';1937;21;2343.77;42
BCN;2021;5;27;2086;7;'08002';1776;21;2148.96;4
BCN;2020;11;23;1042;2;'08001';2434;21;2945.14;31
BCN;2020;3;31;617;9;'08002';591;21;715.11;10
BCN;2020;3;28;411;1;'08001';2220;21;2686.2;55
BCN;2021;8;1;2477;7;'08003';364;21;440.44;92
BCN;2021;11;14;2404;10;'08050';665;21;804.65;79
BCN;2021;4;28;283;9;'08001';855;21;1034.55;91
BCN;2020;12;12;1521;3;'08001';2372;21;2870.12;82
BCN;2020;7;10;1908;3;'08050';1280;21;1548.8;54
BCN;2020;4;26;914;1;'08002';1722;21;2083.62;73
BCN;2020;7;18;1629;6;'08002';661;21;799.81;79
BCN;2020;6;8;86;6;'08002';136;21;164.56;60
BCN;2021;12;21;2239;8;'08003';484;21;585.64;23
BCN;2020;10;24;1262;7;'08001';1363;21;1649.23;4
BCN;2021;7;13;1180;5;'08050';719;21;869.99;39
BCN;2020;11;8;2165;3;'08001';2323;21;2810.83;94
BCN;2021;12;12;282;6;'08003';232;21;280.72;6
BCN;2021;6;11;2230;2;'08002';1032;21;1248.72;58
BCN;2020;7;19;1637;10;'08002';988;21;1195.48;65
BCN;2021;5;3;687;9;'08050';1557;21;1883.97;14
BCN;2021;4;4;2064;3;'08050';2232;21;2700.7200000000003;19
BCN;2021;5;2;2291;7;'08003';2160;21;2613.6;32
BCN;2020;12;28;86;6;'08002';1033;21;1249.93;87
BCN;2021;6;20;639;4;'08002';627;21;758.67;61
BCN;2020;7;23;1205;3;'08003';407;21;492.47;42
BCN;2021;2;12;2237;5;'08050';2383;21;2883.43;53
BCN;2020;7;3;889;1;'08002';553;21;669.13;4
BCN;2020;11;6;1839;1;'08003';1407;21;1702.47;94
BCN;2020;8;25;2125;10;'08003';135;21;163.35;69
BCN;2020;7;13;1192;7;'08003';675;21;816.75;52
BCN;2021;10;21;1852;4;'08001';1710;21;2069.1;93
BCN;2021;8;7;811;6;'08050';1160;21;1403.6;18
BCN;2020;8;5;1033;7;'08050';1286;21;1556.06;36
BCN;2021;9;18;1832;1;'08003';643;21;778.03;97
BCN;2020;8;14;3;7;'08002';1897;21;2295.37;6
BCN;2020;11;19;74;9;'08050';2000;21;2420.0;83
BCN;2020;2;2;1795;10;'08050';1001;21;1211.21;45
BCN;2021;4;10;675;7;'08050';562;21;680.02;37
BCN;2020;3;27;689;7;'08001';1396;21;1689.16;95
BCN;2021;9;20;2380;5;'08002';2289;21;2769.69;87
BCN;2021;5;9;1403;6;'08050';1135;21;1373.35;11
BCN;2020;6;27;1141;1;'08050';2328;21;2816.88;13
BCN;2021;11;6;1569;4;'08050';1991;21;2409.11;10
BCN;2020;12;3;820;9;'08002';753;21;911.13;9
BCN;2021;3;31;2426;2;'08003';587;21;710.27;12
BCN;2020;2;13;2280;9;'08002';157;21;189.97;20
BCN;2021;11;15;1194;5;'08003';403;21;487.63;75
BCN;2021;9;23;1956;10;'08050';1044;21;1263.24;50
BCN;2020;3;16;1054;1;'08050';927;21;1121.67;79
BCN;2021;11;1;2371;2;'08002';1046;21;1265.66;10
BCN;2021;3;15;1643;5;'08050';1704;21;2061.84;43
BCN;2020;6;24;1099;9;'08050';1110;21;1343.1;100
BCN;2021;3;2;1019;9;'08001';2356;21;2850.76;39
BCN;2021;9;18;1135;4;'08050';961;21;1162.81;25
BCN;2020;6;6;475;9;'08003';1506;21;1822.26;20
BCN;2021;1;23;72;3;'08001';1977;21;2392.17;0
BCN;2020;8;14;2325;1;'08003';1561;21;1888.81;52
BCN;2021;5;28;1676;2;'08003';1900;21;2299.0;64
BCN;2020;7;23;771;7;'08003';776;21;938.96;97
BCN;2020;11;28;1084;2;'08003';1746;21;2112.66;81
BCN;2021;5;26;237;3;'08003';411;21;497.31;31
BCN;2021;8;3;404;5;'08002';1228;21;1485.88;84
BCN;2021;6;22;2078;4;'08003';1367;21;1654.07;2
BCN;2020;4;2;1431;6;'08003';2087;21;2525.27;72
BCN;2020;10;28;1236;2;'08050';2415;21;2922.15;11
BCN;2020;7;17;1888;4;'08050';1647;21;1992.87;60
BCN;2020;3;18;774;9;'08003';1258;21;1522.18;34
BCN;2021;1;25;1390;10;'08050';2371;21;2868.91;39
BCN;2021;11;12;2217;3;'08002';1935;21;2341.35;64
BCN;2021;1;7;314;9;'08050';989;21;1196.69;59
BCN;2020;5;30;1376;6;'08001';940;21;1137.4;62
BCN;2021;10;26;494;4;'08001';2083;21;2520.43;49
BCN;2020;9;17;578;7;'08003';1309;21;1583.8899999999999;36
BCN;2020;7;9;390;5;'08001';2293;21;2774.5299999999997;61
BCN;2020;7;4;155;5;'08050';232;21;280.72;37
BCN;2020;12;10;530;1;'08003';826;21;999.46;76
BCN;2021;8;14;527;2;'08050';735;21;889.35;66
BCN;2021;5;22;536;6;'08050';312;21;377.52;97
BCN;2021;11;27;1190;8;'08001';530;21;641.3;53
BCN;2021;6;4;162;2;'08001';1115;21;1349.15;4
BCN;2021;11;2;626;5;'08001';1242;21;1502.82;85
BCN;2020;9;22;1879;7;'08003';1412;21;1708.52;52
BCN;2020;12;15;2384;4;'08001';1734;21;2098.14;32
BCN;2020;6;30;39;6;'08001';1204;21;1456.84;23
BCN;2021;9;12;2352;10;'08050';351;21;424.71;6
BCN;2021;6;28;629;3;'08001';746;21;902.66;65
BCN;2021;9;24;45;9;'08002';414;21;500.94;51
BCN;2020;6;24;293;5;'08003';162;21;196.02;81
BCN;2021;1;9;892;8;'08003';929;21;1124.09;69
BCN;2021;7;3;1336;10;'08001';1486;21;1798.06;39
BCN;2020;11;27;1375;6;'08001';1301;21;1574.21;82
BCN;2020;1;10;227;3;'08050';2467;21;2985.07;34
BCN;2020;3;28;1301;4;'08001';946;21;1144.66;26
BCN;2020;10;22;1691;10;'08050';330;21;399.3;20
BCN;2021;5;12;352;9;'08001';1529;21;1850.09;51
BCN;2020;7;22;1565;8;'08001';1000;21;1210.0;22
BCN;2020;8;11;2019;10;'08003';2333;21;2822.93;30
BCN;2020;6;22;1907;5;'08003';2148;21;2599.08;92
BCN;2021;3;29;2224;7;'08050';1502;21;1817.42;76
BCN;2021;2;13;2129;3;'08002';1347;21;1629.87;68
BCN;2021;4;15;861;9;'08002';921;21;1114.41;18
BCN;2021;8;8;479;2;'08003';92;21;111.32;20
BCN;2020;10;10;547;5;'08003';803;21;971.63;78
BCN;2020;9;10;1194;4;'08050';1051;21;1271.71;10
BCN;2021;4;21;2462;10;'08050';2438;21;2949.98;11
BCN;2021;1;30;471;8;'08001';1421;21;1719.41;22
BCN;2021;2;11;385;9;'08002';190;21;229.9;72
BCN;2020;11;29;1278;5;'08050';821;21;993.41;67
BCN;2021;12;1;2277;7;'08001';2375;21;2873.75;24
BCN;2021;11;27;2440;9;'08050';2397;21;2900.37;58
BCN;2021;1;21;465;5;'08001';2157;21;2609.9700000000003;75
BCN;2020;2;4;224;3;'08002';471;21;569.91;22
BCN;2021;4;4;669;8;'08050';902;21;1091.42;99
BCN;2020;11;26;882;5;'08050';1718;21;2078.7799999999997;93
BCN;2020;7;27;2433;6;'08001';679;21;821.59;30
BCN;2020;5;14;852;3;'08050';1003;21;1213.63;64
BCN;2020;3;13;1528;3;'08002';401;21;485.21;0
BCN;2020;2;27;332;2;'08001';1368;21;1655.28;50
BCN;2020;6;13;378;3;'08002';1957;21;2367.9700000000003;39
BCN;2020;7;11;705;2;'08050';2264;21;2739.44;81
BCN;2021;7;20;1543;1;'08002';1520;21;1839.2;78
BCN;2020;5;1;1856;6;'08050';624;21;755.04;56
BCN;2020;11;3;426;5;'08001';317;21;383.57;44
BCN;2021;10;19;1886;8;'08002';118;21;142.78;79
BCN;2021;6;3;585;7;'08003';770;21;931.7;10
BCN;2020;7;26;2047;3;'08003';1580;21;1911.8;93
BCN;2021;6;1;1501;2;'08001';1496;21;1810.16;95
BCN;2020;5;14;911;7;'08002';611;21;739.31;10
BCN;2020;3;10;495;1;'08050';57;21;68.97;25
BCN;2021;8;25;241;10;'08003';746;21;902.66;82
BCN;2020;12;15;1244;4;'08050';2382;21;2882.2200000000003;7
BCN;2020;7;23;339;6;'08002';412;21;498.52;65
BCN;2020;10;6;861;6;'08050';2143;21;2593.0299999999997;35
BCN;2021;1;15;1657;7;'08050';441;21;533.61;96
BCN;2021;10;10;2496;2;'08002';2217;21;2682.57;80
BCN;2021;8;7;1698;1;'08001';2146;21;2596.66;48
BCN;2021;7;23;1183;2;'08001';865;21;1046.65;1
BCN;2021;5;1;1310;8;'08003';822;21;994.62;70
BCN;2021;7;29;2319;2;'08050';704;21;851.84;24
BCN;2021;7;4;2144;5;'08050';1123;21;1358.83;67
BCN;2020;11;9;1341;9;'08001';1256;21;1519.76;81
BCN;2021;4;11;927;10;'08050';655;21;792.55;4
BCN;2020;9;3;2022;5;'08002';527;21;637.67;24
BCN;2021;4;7;915;9;'08003';260;21;314.6;94
BCN;2021;7;29;1289;3;'08050';1884;21;2279.64;15
BCN;2021;2;17;2243;1;'08050';789;21;954.69;11
BCN;2021;7;21;1035;10;'08001';1545;21;1869.45;1
BCN;2020;4;15;2154;3;'08002';193;21;233.53;58
BCN;2021;11;5;236;10;'08050';1074;21;1299.54;75
BCN;2020;8;7;1889;9;'08001';958;21;1159.18;54
BCN;2020;6;27;900;1;'08002';1949;21;2358.29;83
BCN;2020;2;7;957;5;'08003';206;21;249.26;98
BCN;2021;6;20;562;7;'08050';1349;21;1632.29;46
BCN;2021;5;28;1403;4;'08002';2408;21;2913.68;32
BCN;2021;9;7;752;3;'08050';634;21;767.14;56
BCN;2021;9;7;351;1;'08050';1982;21;2398.2200000000003;53
BCN;2020;6;2;2254;9;'08002';891;21;1078.1100000000001;42
BCN;2020;8;24;471;8;'08002';188;21;227.48;16
BCN;2020;6;5;1138;5;'08001';1518;21;1836.78;18
BCN;2021;11;10;478;5;'08001';1442;21;1744.82;10
BCN;2020;12;20;1773;8;'08003';617;21;746.5699999999999;71
BCN;2020;6;21;1871;8;'08001';1532;21;1853.72;80
BCN;2021;2;4;1282;7;'08003';1352;21;1635.92;56
BCN;2021;8;7;1918;6;'08050';2306;21;2790.26;22
BCN;2021;10;14;2011;7;'08001';1555;21;1881.55;65
BCN;2020;12;30;2430;6;'08001';1366;21;1652.8600000000001;24
BCN;2021;12;14;409;2;'08001';2428;21;2937.88;51
BCN;2020;1;15;612;8;'08001';2470;21;2988.7;18
BCN;2020;5;1;342;10;'08050';2417;21;2924.57;36
BCN;2020;12;21;2097;3;'08050';2471;21;2989.91;42
BCN;2021;4;13;83;8;'08050';797;21;964.37;1
BCN;2021;11;5;4;5;'08003';1803;21;2181.63;18
BCN;2020;12;13;205;1;'08050';564;21;682.44;57
BCN;2021;5;5;1006;8;'08003';1320;21;1597.2;8
BCN;2020;9;5;1208;6;'08001';609;21;736.89;86
BCN;2020;12;16;2079;8;'08050';207;21;250.47;79
BCN;2021;6;12;655;7;'08050';686;21;830.06;54
BCN;2021;5;9;1126;7;'08050';2142;21;2591.82;8
BCN;2020;7;12;1711;2;'08003';1377;21;1666.17;60
BCN;2020;7;9;1762;9;'08003';815;21;986.15;33
BCN;2021;8;20;2159;4;'08002';2210;21;2674.1;54
BCN;2021;6;16;1424;7;'08001';1466;21;1773.8600000000001;63
BCN;2020;4;5;1485;5;'08001';1247;21;1508.87;27
BCN;2021;2;21;1751;4;'08001';1340;21;1621.4;53
BCN;2021;2;22;1169;9;'08003';1307;21;1581.47;75
BCN;2020;9;12;131;6;'08001';711;21;860.31;34
BCN;2021;1;29;603;7;'08003';1796;21;2173.16;31
BCN;2021;2;26;228;10;'08002';1487;21;1799.27;32
BCN;2021;4;17;598;2;'08001';1936;21;2342.56;61
BCN;2020;3;16;828;7;'08002';430;21;520.3;55
BCN;2021;7;22;54;6;'08001';2196;21;2657.16;38
BCN;2020;4;28;650;4;'08002';377;21;456.17;24
BCN;2020;10;29;691;4;'08003';2262;21;2737.02;42
BCN;2021;11;20;573;8;'08002';1125;21;1361.25;65
BCN;2020;8;11;1795;6;'08002';501;21;606.21;6
BCN;2020;5;13;1247;8;'08001';436;21;527.56;9
BCN;2021;12;26;1937;2;'08001';1827;21;2210.67;86
BCN;2021;3;15;732;6;'08001';2020;21;2444.2;1
BCN;2021;10;19;1778;6;'08001';2034;21;2461.14;15
BCN;2021;9;28;25;6;'08050';1860;21;2250.6;6
BCN;2020;4;3;565;5;'08002';2439;21;2951.19;38
BCN;2020;3;31;709;8;'08003';1937;21;2343.77;1
BCN;2021;5;25;1517;8;'08002';777;21;940.17;62
BCN;2020;9;22;2117;2;'08003';1947;21;2355.87;10
BCN;2020;1;30;509;10;'08050';774;21;936.54;70
BCN;2021;5;3;891;3;'08001';1725;21;2087.25;96
BCN;2021;12;30;1566;10;'08050';2048;21;2478.08;75
BCN;2021;9;27;93;5;'08050';1990;21;2407.9;58
BCN;2021;4;2;2216;6;'08050';1651;21;1997.71;53
BCN;2021;12;30;1009;9;'08003';492;21;595.3199999999999;13
BCN;2020;4;18;1558;4;'08002';1217;21;1472.57;99
BCN;2020;8;20;1796;5;'08050';1525;21;1845.25;29
BCN;2020;8;11;1169;1;'08001';153;21;185.13;93
BCN;2021;11;9;736;5;'08002';1727;21;2089.67;27
BCN;2020;1;1;1966;7;'08003';480;21;580.8;58
BCN;2020;1;1;2331;8;'08050';416;21;503.36;95
BCN;2021;8;17;1927;10;'08001';1286;21;1556.06;71
BCN;2021;8;6;1200;1;'08002';189;21;228.69;60
BCN;2020;4;17;741;8;'08003';856;21;1035.76;56
BCN;2021;1;7;1557;7;'08002';1563;21;1891.23;84
BCN;2021;4;8;2273;2;'08050';696;21;842.16;86
BCN;2021;8;22;2439;4;'08003';2421;21;2929.41;17
BCN;2021;11;23;63;10;'08001';2051;21;2481.71;11
BCN;2020;11;27;1522;10;'08003';613;21;741.73;41
BCN;2021;10;15;2312;10;'08002';1774;21;2146.54;0
BCN;2020;11;11;1095;2;'08002';78;21;94.38;31
BCN;2021;4;4;1353;4;'08050';1589;21;1922.69;10
BCN;2020;2;18;1872;3;'08003';1645;21;1990.45;44
BCN;2020;11;20;1864;10;'08050';632;21;764.72;16
BCN;2020;9;13;2290;2;'08003';733;21;886.9300000000001;48
BCN;2020;7;14;676;8;'08001';2187;21;2646.27;78
BCN;2021;2;2;2282;3;'08001';1006;21;1217.26;29
BCN;2020;4;22;23;3;'08001';464;21;561.44;50
BCN;2020;6;4;1031;6;'08002';1470;21;1778.7;30
BCN;2021;8;18;1027;3;'08001';1664;21;2013.44;72
BCN;2021;12;9;1057;10;'08002';1644;21;1989.24;72
BCN;2020;7;21;1460;6;'08050';334;21;404.14;63
BCN;2020;3;16;2251;9;'08001';1768;21;2139.2799999999997;65
BCN;2020;11;9;404;9;'08001';2190;21;2649.9;59
BCN;2021;11;17;1921;8;'08050';1656;21;2003.76;60
BCN;2020;9;21;1331;5;'08050';471;21;569.91;69
BCN;2021;2;16;1428;7;'08003';1033;21;1249.93;33
BCN;2021;1;20;113;9;'08001';849;21;1027.29;38
BCN;2021;8;19;1490;3;'08003';1395;21;1687.95;73
BCN;2020;6;5;1572;9;'08002';1745;21;2111.45;30
BCN;2021;12;4;516;3;'08001';629;21;761.09;85
BCN;2020;8;6;320;1;'08002';144;21;174.24;45
BCN;2020;11;13;197;7;'08002';2248;21;2720.08;10
BCN;2020;1;3;1020;3;'08001';1058;21;1280.18;35
BCN;2020;4;22;2363;1;'08001';573;21;693.33;78
BCN;2021;4;3;936;9;'08001';915;21;1107.15;76
BCN;2020;5;13;1468;2;'08003';137;21;165.77;34
BCN;2021;3;31;1601;2;'08003';2175;21;2631.75;50
BCN;2021;1;1;1584;2;'08002';1203;21;1455.63;73
BCN;2021;10;18;511;7;'08002';1124;21;1360.04;29
BCN;2021;5;27;190;6;'08050';319;21;385.99;100
BCN;2020;6;19;2231;7;'08001';701;21;848.21;84
BCN;2021;10;19;1005;10;'08050';294;21;355.74;62
BCN;2021;1;17;1317;9;'08002';1655;21;2002.55;43
BCN;2020;7;2;1411;1;'08001';654;21;791.34;29
BCN;2021;5;20;468;8;'08003';1979;21;2394.59;19
BCN;2020;1;10;867;9;'08050';518;21;626.78;40
BCN;2020;12;17;1837;5;'08050';1465;21;1772.65;75
BCN;2020;3;5;2359;2;'08002';1289;21;1559.69;27
BCN;2021;8;29;1235;8;'08050';1274;21;1541.54;73
BCN;2020;6;2;2418;2;'08050';580;21;701.8;44
BCN;2021;3;19;1071;7;'08002';2042;21;2470.82;70
BCN;2020;6;5;921;4;'08003';2497;21;3021.37;24
BCN;2021;11;25;2216;5;'08050';650;21;786.5;26
BCN;2020;4;19;704;5;'08002';206;21;249.26;11
BCN;2020;8;26;41;3;'08050';1522;21;1841.62;62
BCN;2021;10;1;817;1;'08001';1148;21;1389.08;43
BCN;2021;10;28;2211;8;'08003';2333;21;2822.93;41
BCN;2020;9;22;562;4;'08001';2291;21;2772.11;5
BCN;2020;11;20;438;2;'08050';314;21;379.94;89
BCN;2020;1;16;1237;1;'08050';112;21;135.52;59
BCN;2020;7;9;2324;10;'08002';100;21;121.0;62
BCN;2021;10;9;490;3;'08003';1239;21;1499.19;65
BCN;2021;12;14;719;5;'08003';442;21;534.8199999999999;96
BCN;2021;12;24;2231;1;'08050';2012;21;2434.52;81
BCN;2021;7;20;1615;10;'08001';1655;21;2002.55;59
BCN;2020;4;17;2463;4;'08001';1743;21;2109.0299999999997;89
BCN;2020;5;18;2148;3;'08002';2082;21;2519.2200000000003;67
BCN;2021;9;5;2226;1;'08001';1460;21;1766.6;2
BCN;2020;10;19;991;1;'08003';724;21;876.04;10
BCN;2020;1;13;1472;4;'08001';635;21;768.35;83
BCN;2020;5;22;1018;5;'08001';949;21;1148.29;59
BCN;2020;7;14;924;6;'08003';2122;21;2567.62;62
BCN;2021;9;15;763;8;'08001';548;21;663.08;78
BCN;2021;11;7;1221;2;'08050';667;21;807.0699999999999;54
BCN;2020;3;1;249;5;'08050';1572;21;1902.12;63
BCN;2021;3;6;811;5;'08050';767;21;928.0699999999999;45
BCN;2020;8;30;738;7;'08050';1046;21;1265.66;86
BCN;2020;1;23;2485;5;'08003';1136;21;1374.56;88
BCN;2020;4;22;1495;10;'08050';297;21;359.37;50
BCN;2020;9;26;1130;9;'08001';1038;21;1255.98;19
BCN;2020;8;21;1269;9;'08002';1500;21;1815.0;18
BCN;2020;1;21;1959;7;'08003';447;21;540.87;45
BCN;2021;10;23;3;4;'08050';276;21;333.96;89
BCN;2021;5;27;765;4;'08003';1292;21;1563.32;8
BCN;2021;3;1;1317;10;'08050';2346;21;2838.66;15
BCN;2020;12;11;2209;9;'08050';2003;21;2423.63;5
BCN;2020;9;10;147;2;'08001';1725;21;2087.25;45
BCN;2021;5;26;1611;4;'08001';2281;21;2760.01;40
BCN;2020;10;15;98;8;'08002';762;21;922.02;59
BCN;2021;12;15;1839;1;'08002';654;21;791.34;37
BCN;2020;6;25;1680;6;'08003';1967;21;2380.07;61
BCN;2020;9;3;759;5;'08002';798;21;965.58;33
BCN;2020;2;23;409;3;'08003';2111;21;2554.31;95
BCN;2020;9;30;2416;5;'08050';1191;21;1441.1100000000001;65
BCN;2021;2;1;30;7;'08050';61;21;73.81;26
BCN;2021;7;29;670;2;'08050';891;21;1078.1100000000001;55
BCN;2020;4;27;2239;3;'08003';824;21;997.04;80
BCN;2021;6;2;877;7;'08050';340;21;411.4;47
BCN;2021;11;25;1635;6;'08003';513;21;620.73;43
BCN;2021;4;4;1572;6;'08002';2230;21;2698.3;26
BCN;2021;1;26;1205;7;'08002';1556;21;1882.76;34
BCN;2021;4;19;1950;8;'08003';1344;21;1626.24;29
BCN;2021;6;3;2222;9;'08001';421;21;509.40999999999997;59
BCN;2021;10;1;1505;5;'08003';1828;21;2211.88;35
BCN;2020;4;14;1005;1;'08001';1366;21;1652.8600000000001;76
BCN;2021;2;19;354;6;'08050';2323;21;2810.83;91
BCN;2020;5;20;1576;7;'08003';1407;21;1702.47;60
BCN;2020;12;22;917;1;'08001';2441;21;2953.61;61
BCN;2021;2;24;2338;9;'08002';565;21;683.65;12
BCN;2020;1;19;259;10;'08002';1679;21;2031.59;25
BCN;2021;2;26;458;10;'08003';959;21;1160.3899999999999;66
BCN;2020;1;15;898;4;'08002';815;21;986.15;31
BCN;2020;8;19;436;9;'08003';308;21;372.68;50
BCN;2020;10;1;1816;8;'08001';638;21;771.98;9
BCN;2020;12;27;649;4;'08050';555;21;671.55;79
BCN;2021;7;8;492;5;'08003';455;21;550.55;92
BCN;2020;6;12;1008;5;'08002';2266;21;2741.86;72
BCN;2020;9;28;1570;1;'08001';561;21;678.81;96
BCN;2020;2;23;1575;8;'08001';2438;21;2949.98;25
BCN;2021;11;5;2254;9;'08001';164;21;198.44;65
BCN;2021;3;11;1788;6;'08002';1561;21;1888.81;1
BCN;2020;4;27;1118;10;'08003';2198;21;2659.58;79
BCN;2020;8;15;1683;7;'08002';677;21;819.17;55
BCN;2021;9;27;1513;5;'08001';1882;21;2277.2200000000003;49
BCN;2020;12;11;1842;8;'08003';1158;21;1401.18;20
BCN;2020;11;23;44;1;'08003';1992;21;2410.32;20
BCN;2021;5;21;1630;2;'08002';1172;21;1418.12;74
BCN;2021;2;14;1152;7;'08050';489;21;591.69;44
BCN;2021;2;3;2246;6;'08050';251;21;303.71;11
BCN;2021;7;28;1822;3;'08050';504;21;609.84;93
BCN;2021;2;6;362;8;'08003';1701;21;2058.21;11
BCN;2020;6;16;112;10;'08002';2323;21;2810.83;48
BCN;2020;10;14;1981;4;'08050';1023;21;1237.83;6
BCN;2021;4;5;1731;6;'08001';1013;21;1225.73;66
BCN;2020;2;14;2419;5;'08003';1439;21;1741.19;65
BCN;2020;7;18;1344;7;'08003';846;21;1023.66;51
BCN;2020;10;9;1563;2;'08002';1106;21;1338.26;36
BCN;2020;8;29;1023;4;'08050';2043;21;2472.0299999999997;71
BCN;2020;3;16;1016;5;'08050';2388;21;2889.48;11
BCN;2020;11;3;1927;2;'08050';1193;21;1443.53;61
BCN;2020;11;18;2206;4;'08003';331;21;400.51;1
BCN;2020;10;5;1096;10;'08050';819;21;990.99;45
BCN;2020;5;6;2263;5;'08002';301;21;364.21;6
BCN;2020;11;13;2143;2;'08001';816;21;987.36;29
BCN;2020;9;10;1543;5;'08003';710;21;859.1;25
BCN;2020;9;11;940;7;'08003';876;21;1059.96;40
BCN;2021;2;19;2378;6;'08002';2318;21;2804.7799999999997;44
BCN;2021;12;24;623;4;'08050';2279;21;2757.59;56
BCN;2020;7;29;1921;7;'08001';1920;21;2323.2;22
BCN;2020;6;8;2326;5;'08003';360;21;435.6;70
BCN;2021;11;13;2478;4;'08001';677;21;819.17;3
BCN;2021;9;16;1252;4;'08002';603;21;729.63;52
BCN;2020;9;25;2441;6;'08002';1170;21;1415.7;27
BCN;2020;6;29;1737;8;'08050';661;21;799.81;90
BCN;2020;2;22;1318;1;'08002';1107;21;1339.47;56
BCN;2021;1;27;2194;7;'08001';780;21;943.8;38
BCN;2020;7;15;2443;5;'08003';727;21;879.67;3
BCN;2020;6;13;2204;5;'08003';820;21;992.2;40
BCN;2021;3;17;1168;8;'08050';1411;21;1707.31;98
BCN;2021;12;11;1143;1;'08002';2148;21;2599.08;13
BCN;2021;5;8;679;2;'08001';340;21;411.4;21
BCN;2021;1;1;1781;4;'08050';1182;21;1430.22;33
BCN;2021;10;27;920;10;'08001';1659;21;2007.3899999999999;83
BCN;2021;2;2;508;5;'08050';229;21;277.09000000000003;19
BCN;2020;12;16;308;10;'08003';327;21;395.67;60
BCN;2020;6;18;1294;6;'08003';2252;21;2724.92;65
BCN;2020;5;7;1922;5;'08050';1899;21;2297.79;67
BCN;2021;1;22;343;5;'08002';943;21;1141.03;25
BCN;2021;1;10;242;9;'08001';2473;21;2992.33;72
BCN;2020;3;30;609;1;'08001';2004;21;2424.84;60
BCN;2021;4;26;72;4;'08003';662;21;801.02;87
BCN;2021;2;7;1451;2;'08003';2068;21;2502.2799999999997;21
BCN;2020;10;22;1053;9;'08003';1940;21;2347.4;73
BCN;2021;7;14;1752;9;'08001';436;21;527.56;85
BCN;2020;9;20;2215;6;'08050';1230;21;1488.3;61
BCN;2020;3;14;2232;1;'08050';1395;21;1687.95;48
BCN;2020;9;20;1919;10;'08002';1355;21;1639.55;93
BCN;2020;9;30;313;7;'08050';1668;21;2018.28;70
BCN;2020;9;26;656;3;'08001';165;21;199.65;30
BCN;2021;11;25;573;1;'08050';1819;21;2200.99;83
BCN;2021;2;13;1009;2;'08001';1736;21;2100.56;47
BCN;2020;2;2;1279;7;'08003';2499;21;3023.79;39
BCN;2020;4;12;202;10;'08003';136;21;164.56;92
BCN;2021;3;20;249;1;'08001';1118;21;1352.78;76
BCN;2021;5;2;1810;8;'08003';415;21;502.15;90
BCN;2021;9;27;492;1;'08001';1265;21;1530.65;61
BCN;2020;8;11;298;4;'08001';1731;21;2094.51;96
BCN;2021;9;23;1723;5;'08003';1872;21;2265.12;42
BCN;2020;1;21;2205;4;'08003';1098;21;1328.58;35
BCN;2021;12;24;2047;8;'08050';1083;21;1310.43;76
BCN;2021;7;15;1225;10;'08003';1100;21;1331.0;58
BCN;2021;4;11;1686;8;'08001';1880;21;2274.8;66
BCN;2020;2;24;2220;1;'08002';333;21;402.93;31
BCN;2021;10;19;1561;1;'08003';480;21;580.8;23
BCN;2021;11;8;1536;9;'08001';1746;21;2112.66;22
BCN;2021;11;7;672;5;'08050';230;21;278.3;64
BCN;2021;7;18;1203;10;'08050';1804;21;2182.84;76
BCN;2020;1;22;1042;10;'08003';721;21;872.41;48
BCN;2021;9;4;1873;7;'08003';1229;21;1487.09;98
